,language,url,query,documentation
83,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/salt/modules/file.py#L5330-L5847,confusion matrix,"Checks the destination against what was retrieved with get_managed and
    makes the appropriate modifications (if necessary).

    name
        location to place the file

    sfn
        location of cached file on the minion

        This is the path to the file stored on the minion. This file is placed
        on the minion using cp.cache_file.  If the hash sum of that file
        matches the source_sum, we do not transfer the file to the minion
        again.

        This file is then grabbed and if it has template set, it renders the
        file to be placed into the correct place on the system using
        salt.files.utils.copyfile()

    ret
        The initial state return data structure. Pass in ``None`` to use the
        default structure.

    source
        file reference on the master

    source_sum
        sum hash for source

    user
        user owner

    group
        group owner

    backup
        backup_mode

    attrs
        attributes to be set on file: '' means remove all of them

        .. versionadded:: 2018.3.0

    makedirs
        make directories if they do not exist

    template
        format of templating

    show_changes
        Include diff in state return

    contents:
        contents to be placed in the file

    dir_mode
        mode for directories created with makedirs

    skip_verify : False
        If ``True``, hash verification of remote file sources (``http://``,
        ``https://``, ``ftp://``) will be skipped, and the ``source_hash``
        argument will be ignored.

        .. versionadded:: 2016.3.0

    keep_mode : False
        If ``True``, and the ``source`` is a file from the Salt fileserver (or
        a local file on the minion), the mode of the destination file will be
        set to the mode of the source file.

        .. note:: keep_mode does not work with salt-ssh.

            As a consequence of how the files are transferred to the minion, and
            the inability to connect back to the master with salt-ssh, salt is
            unable to stat the file as it exists on the fileserver and thus
            cannot mirror the mode on the salt-ssh minion

    encoding
        If specified, then the specified encoding will be used. Otherwise, the
        file will be encoded using the system locale (usually UTF-8). See
        https://docs.python.org/3/library/codecs.html#standard-encodings for
        the list of available encodings.

        .. versionadded:: 2017.7.0

    encoding_errors : 'strict'
        Default is ```'strict'```.
        See https://docs.python.org/2/library/codecs.html#codec-base-classes
        for the error handling schemes.

        .. versionadded:: 2017.7.0

    seuser
        selinux user attribute

        .. versionadded:: Neon

    serange
        selinux range attribute

        .. versionadded:: Neon

    setype
        selinux type attribute

        .. versionadded:: Neon

    serange
        selinux range attribute

        .. versionadded:: Neon

    CLI Example:

    .. code-block:: bash

        salt '*' file.manage_file /etc/httpd/conf.d/httpd.conf '' '{}' salt://http/httpd.conf '{hash_type: 'md5', 'hsum': <md5sum>}' root root '755' '' base ''

    .. versionchanged:: 2014.7.0
        ``follow_symlinks`` option added"
84,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.websphere.security/src/com/ibm/websphere/security/auth/WSSubject.java#L550-L574,set working directory,Set the invocation subject
85,python,https://github.com/evhub/coconut/blob/ff97177344e7604e89a0a98a977a87ed2a56fc6d/coconut/command/command.py#L127-L132,set working directory,Set parameters for the compiler.
86,php,https://github.com/anahitasocial/anahita/blob/957709c6644ca71ea7b5fd11bcbc1bb475fc76b3/packages/Subscriptions/src/components/com_subscriptions/domains/entities/vat.php#L51-L74,set working directory,Set the federal tax.
87,php,https://github.com/gbv/jskos-php/blob/b558b3bdbced9c6c0671dbeeebcdfcee2c72e405/src/Set.php#L41-L55,set working directory,Return whether this set does not contain same resources.
88,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/mediaconvert/api.go#L8684-L8687,set working directory,// SetCaptionChannel sets the CaptionChannel field's value.
89,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/cloudformation/api.go#L7800-L7803,set working directory,// SetClientRequestToken sets the ClientRequestToken field's value.
90,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/xray/api.go#L5972-L5975,set working directory,// SetAvailabilityZones sets the AvailabilityZones field's value.
91,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/lexmodelbuildingservice/api.go#L5082-L5085,set working directory,// SetVersion sets the Version field's value.
92,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/alexaforbusiness/api.go#L13943-L13946,set working directory,// SetClientId sets the ClientId field's value.
93,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/mediaconvert/api.go#L3329-L3332,set working directory,// SetAlgorithm sets the Algorithm field's value.
94,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/chime/api.go#L7022-L7025,set working directory,// SetPhoneNumber sets the PhoneNumber field's value.
95,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/elbv2/api.go#L6355-L6358,set working directory,// SetCreatedTime sets the CreatedTime field's value.
96,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/ecs/api.go#L7281-L7284,set working directory,// SetService sets the Service field's value.
97,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/servicecatalog/api.go#L11222-L11225,set working directory,// SetAcceptLanguage sets the AcceptLanguage field's value.
98,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/iot/api.go#L16629-L16632,set working directory,// SetTargetArn sets the TargetArn field's value.
99,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/rdsdataservice/api.go#L560-L563,set working directory,// SetBigIntValue sets the BigIntValue field's value.
100,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/sagemaker/api.go#L17768-L17771,set working directory,// SetEndpointConfigs sets the EndpointConfigs field's value.
101,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/workmail/api.go#L3932-L3935,set working directory,// SetResourceId sets the ResourceId field's value.
102,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/s3/api.go#L9353-L9356,set working directory,// SetSSECustomerKey sets the SSECustomerKey field's value.
103,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/route53/api.go#L12795-L12798,set working directory,// SetVPCs sets the VPCs field's value.
104,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/elasticache/api.go#L7488-L7491,set working directory,// SetNotificationTopicArn sets the NotificationTopicArn field's value.
105,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/greengrass/api.go#L9727-L9730,set working directory,// SetSubscriptions sets the Subscriptions field's value.
106,java,https://github.com/michel-kraemer/citeproc-java/blob/1d5bf0e7bbb2bdc47309530babf0ecaba838bf10/citeproc-java-tool/src/main/java/de/undercouch/citeproc/tool/shell/ShellSetCommand.java#L48-L61,set working directory,"Sets the subcommand to delegate to
@param subcommand the subcommand"
107,go,https://github.com/multiplay/go-ts3/blob/78271a6b12b2ecc73d8617271533f7a837049c68/basic_cmds.go#L93-L95,set working directory,// SetTalker sets whether the client is able to talk.
108,php,https://github.com/CasperLaiTW/laravel-fb-messenger/blob/c78b982029443e1046f9e5d3339c7fc044d2129d/src/Messages/DomainWhitelisting.php#L76-L88,set working directory,"Set domains

@param []|string $domains
@return $this"
109,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/salt/state.py#L217-L232,set working directory,Return a set of the arguments passed to the named state
110,php,https://github.com/matomo-org/matomo/blob/72df150735664275a60a7861e468c6ff3b152a14/libs/HTML/QuickForm2/JavascriptBuilder.php#L80-L84,set working directory,"Sets the form currently being processed

@param HTML_QuickForm2"
111,go,https://github.com/crewjam/go-cloudformation/blob/38e5b663797c837aa76bea2dd4be52f3563be652/schema.go#L10220-L10234,set working directory,// UnmarshalJSON sets the object from the provided JSON representation
112,python,https://github.com/adafruit/Adafruit_Python_CharLCD/blob/c126e6b673074c12a03f4bd36afb2fe40272341e/Adafruit_CharLCD/Adafruit_CharLCD.py#L191-L197,set working directory,Enable or disable the display.  Set enable to True to enable.
113,java,https://github.com/TheHortonMachine/hortonmachine/blob/d2b436bbdf951dc1fda56096a42dbc0eae4d35a5/gears/src/main/java/oms3/ngmf/util/cosu/luca/ParameterData.java#L229-L251,set working directory,"Set the lower and upper bounds, and the actual bounds are determined."
114,go,https://github.com/requilence/integram/blob/7d85c728a299bf2ad121ae1874c0bd39fc48c231/data.go#L470-L489,set working directory,// SetServiceCache set the Services's cache with specific key and TTL
115,ruby,https://github.com/jmettraux/rufus-lua/blob/7bf215d9222c27895f17bc128b32362caee6dd62/lib/rufus/lua/objects.rb#L166-L175,set working directory,"Sets a value in the table

 TODO : have something for adding in the array part..."
116,php,https://github.com/velkuns/eureka-package-user/blob/b5a60b5a234162558b390ee3d452e4254c790f2b/src/User/DataMapper/Data/User/Abstracts/UserAbstract.php#L362-L373,set working directory,"Set value for field ""user_is_activated""

@param  int $isActivated
@return $this"
117,go,https://github.com/yarpc/yarpc-go/blob/bd70ffbd17e635243988ba62be97eebff738204d/internal/crossdock/thrift/gauntlet/types.go#L7415-L7421,set working directory,"// GetI64Thing returns the value of I64Thing if it is set or its
// zero value if it is unset."
118,php,https://github.com/MayMeow/may-encrypt/blob/d67122e240037e6cc31e1c0742911e87cda93a86/src/Factory/CertificateFactory.php#L276-L282,set working directory,"Sets type of certificate

@param $type
@param null $options
@return $this"
119,php,https://github.com/Daursu/xero/blob/f6ac2b0cd3123f9667fd07927bee6725d34df4a6/src/Daursu/Xero/models/BaseModel.php#L115-L123,set working directory,"Sets the attributes for this model

@param mixed $key
@param mixed $value"
120,go,https://github.com/uber/ringpop-go/blob/6475220d53092c8264fc6ce9416a351c960fe9fc/logging/facility.go#L87-L95,set working directory,"// SetLogger sets the underlying logger. All log messages produced, that are
// not silenced, are propagated to this logger."
121,go,https://github.com/gorilla/securecookie/blob/e65cf8c5df817c89aeb47ecb46064e802e2de943/securecookie.go#L218-L221,set working directory,"// HashFunc sets the hash function used to create HMAC.
//
// Default is crypto/sha256.New."
122,javascript,https://github.com/crcn/bindable.js/blob/562dcd4a0e208e2a11ac7613654b32b01c7d92ac/lib/object/index.js#L176-L235,set working directory,"Sets a property on the bindable object's context
@method set
@param {String} path path to the value. Can be something like `person.city.name`."
