,language,url,query,documentation
113,php,https://github.com/Maxlopez/slimer-core/blob/061c21eacbceab1555b7480dac2f95a2a33baea7/src/Slimer/Core/Functions/SlimerFunctions.php#L80-L90,string to date,"/*
|---------------------------------------------------------------------------------------------------
| Random string
|---------------------------------------------------------------------------------------------------"
114,javascript,https://github.com/zhanziyang/vue-croppa/blob/46632d9ce254b834150d7fab2febb666e1c7d2a4/docs/static/kute-page_files/undefined.cd4343636fa2ca97594c.js#L6793-L6796,string to date,"Sets the `toString` method of `wrapper` to mimic the source of `reference`
with wrapper details in a comment at the top of the source body.

@private
@param {Function} wrapper The function to modify.
@param {Function} reference The reference function.
@param {number} bitmask The bitmask flags. See `createWrap` for more details.
@returns {Function} Returns `wrapper`."
115,javascript,https://github.com/multiformats/js-multiaddr/blob/2bb0f1d80080942255d5c9a45d8bc552e0a9e232/src/codec.js#L171-L175,string to date,Buffer -> String
116,javascript,https://github.com/NatLibFi/marc-record-serializers/blob/cb1f2cb43d90c596c52c350de1e3798ecc2c90b5/src/iso2709.js#L319-L327,string to date,Converts the byte array to a UTF-8 string. From http://stackoverflow.com/questions/1240408/reading-bytes-from-a-javascript-string?lq=1
117,python,https://github.com/restran/mountains/blob/a97fee568b112f4e10d878f815d0db3dd0a98d74/mountains/encoding/converter.py#L183-L190,string to date,Binary to string.
118,javascript,https://github.com/eslint/eslint/blob/bc0819c94aad14f7fad3cbc2338ea15658b0f272/lib/util/path-utils.js#L23-L28,string to date,"------------------------------------------------------------------------------ Private ------------------------------------------------------------------------------ 
Replace Windows with posix style paths

@param {string} filepath   Path to convert
@returns {string}          Converted filepath"
119,python,https://github.com/inasafe/inasafe/blob/831d60abba919f6d481dc94a8d988cc205130724/safe/utilities/unicode.py#L25-L30,string to date,Convert to str
120,ruby,https://github.com/keithrbennett/trick_bag/blob/a3886a45f32588aba751d13aeba42ae680bcd203/lib/trick_bag/formatters/formatters.rb#L84-L86,string to date,"Replaces all occurrences of marker with the current date/time in
 YYYYMMDD-HHMMSS format.

 Useful for creating filespecs with static content that will differ by date,
 for example:

 replace_with_timestamp('my-app-result-{dt}.txt') => ""my-app-result-2014-03-24_15-25-57.txt"""
121,python,https://github.com/iwanbk/nyamuk/blob/ac4c6028de288a4c8e0b332ae16eae889deb643d/nyamuk/mqtt_pkt.py#L218-L236,string to date,Read string.
122,javascript,https://github.com/mikeal/node.couchapp.js/blob/e4ce61c342595148c37ad1ea1a88e7b53120c668/boiler/attachments/sammy/plugins/sammy.storage.js#L103-L114,string to date,"Sets the value of `key` with `value`. If `value` is an object, it is turned to and stored as a string with `JSON.stringify`. It also tries to conform to the KVO pattern triggering jQuery events on the element that the store is bound to.  ### Example  var store = new Sammy.Store({name: 'kvo'}); $('body').bind('set-kvo-foo', function(e, data) { Sammy.log(data.key + ' changed to ' + data.value); }); store.set('foo', 'bar'); // logged: foo changed to bar"
123,php,https://github.com/Eresus/EresusCMS/blob/b0afc661105f0a2f65d49abac13956cc93c5188d/src/core/themes.php#L377-L404,string to date,"???
@return string"
124,java,https://github.com/yestech/yesepisodic/blob/ed9699443871a44d51e149f32769b4d84cded63d/src/main/java/org/yestech/episodic/util/EpisodicUtil.java#L86-L89,string to date,"Generates the expires value needed to add to episodic requests.
<p/>
The current number of seconds since epoch (January 1, 1970).
<p/>
I hacked this with a 1 day buffer because of problems with timezones etc.

@return The current number of seconds since the epoch;"
125,python,https://github.com/ifduyue/urlfetch/blob/e0ea4673367c157eb832ba4ba2635306c81a61be/urlfetch.py#L359-L361,string to date,Cookie string
126,java,https://github.com/jpelzer/pelzer-util/blob/ec14f2573fd977d1442dba5d1507a264f5ea9aa6/src/main/java/com/pelzer/util/Timecode.java#L365-L371,string to date,"Units smaller than seconds are ignored completely. For example the HH:MM:SS:FF string
""01:03:05:07"" would return ""01:03:05""

@param delimiter
@return the total time in hh:mm:ss format where "":"" is specified by the delimiter parameter."
127,go,https://github.com/ngaut/gostats/blob/faefc939c0359a8930e92767bfa425546a38f69a/timings.go#L56-L74,string to date,// String is for expvar.
128,javascript,https://github.com/cloudflarearchive/backgrid/blob/646d68790fef504542a120fa36c07c717ca7ddc3/src/formatter.js#L105-L115,string to date,"Takes a floating point number and convert it to a formatted string where
every thousand is separated by `orderSeparator`, with a `decimal` number of
decimals separated by `decimalSeparator`. The number returned is rounded
the usual way.

@member Backgrid.NumberFormatter
@param {number} number
@param {Backbone.Model} model Used for more complicated formatting
@return {string}"
129,go,https://github.com/lavab/mailer/blob/a0901ff739bb9a5599f40133deaadb250ec834db/Godeps/_workspace/src/code.google.com/p/goprotobuf/proto/encode.go#L380-L389,string to date,// Encode a string.
130,java,https://github.com/audit4j/audit4j-core/blob/dc8569108851e64cb0ecc7a39048db0ad070fba2/src/main/java/org/audit4j/core/util/ConcurrentDateFormatAccess.java#L94-L99,string to date,"Convert date to string.

@param date the date
@return the string"
131,php,https://github.com/reinvanoyen/aegis/blob/ecd831fd6f3ceb4fb20fb5af83483d73cad8e323/lib/Aegis/Lexer.php#L263-L276,string to date,MODE STRING
132,javascript,https://github.com/retextjs/retext-emoji/blob/2edeea12f59bed2b0cb29acbf93bfb29fd8b1b1e/index.js#L80-L87,string to date,Replace a unicode emoji with a short-code.
133,javascript,https://github.com/jayli/grunt-inline-assets/blob/68c3aac6a9768cf6535cf398d30faf947ddd960a/tasks/ssi.js#L151-L162,string to date,data: string
134,java,https://github.com/hazelcast/hazelcast/blob/8c4bc10515dbbfb41a33e0302c0caedf3cda1baf/hazelcast/src/main/java/com/hazelcast/util/StringUtil.java#L185-L188,string to date,"Returns a String representation of the time.
<p>
This method is not particularly efficient since it generates a ton of litter.

@param timeMillis time in millis
@return the String"
135,python,https://github.com/bionikspoon/pureyaml/blob/784830b907ca14525c4cecdb6ae35306f6f8a877/pureyaml/__init__.py#L47-L49,string to date,Dump string.
136,javascript,https://github.com/xuliangzhan/xe-utils/blob/4c9d040d21fdc17ccd6b5feb04edfe9e23815f8e/src/method/date.js#L276-L290,string to date,"返回前几周或后几周的星期几

@param {Date} date 日期
@param {Number} week 周(默认当前周)、前几周、后几周
@param {Number} day 星期天(默认0)、星期一(1)、星期二(2)、星期三(3)、星期四(4)、星期五(5)、星期六(6)
@return {Date}"
137,php,https://github.com/alhames/phphelper/blob/885ab10fcee7b014e8299307f27f15d2cd965369/src/Str.php#L187-L195,string to date,"@param string $string

@return string"
138,javascript,https://github.com/canjs/can-legacy-view-helpers/blob/42886b363251b693d835d869816fcedb0c74b114/src/render.js#L58-L62,string to date,"Helper(s)
@hide"
139,php,https://github.com/sudiptochoudhury/php-api-client-forge/blob/01329dab4c5123b8fad89a5ece442be52be76a34/src/support/forge/api/Traits/Import/Parsers.php#L293-L301,string to date,"@param string $string

@return string"
140,javascript,https://github.com/keeweb/kdbxweb/blob/43ada2ed06f0608b8cb88278fb309351a6eaad82/lib/utils/byte-utils.js#L80-L94,string to date,"Converts Array or ArrayBuffer to base64-string
@param {Array|Uint8Array|ArrayBuffer} arr
@return {string}"
141,javascript,https://github.com/blinkmobile/cli/blob/c9bdc6b6915de5bd30620f2d0168970275344858/lib/commands.js#L47-L49,string to date,filterBlinkm (commands: String[]) => String[]
142,javascript,https://github.com/jDataView/jDataView/blob/c9c29eac67c54de78ac48d16e5dffc5194a0c7bf/src/jdataview.js#L244-L251,string to date,"Helper functions for Uint64.prototype.toString e.g. 1234 -> [4, 3, 2, 1]"
143,go,https://github.com/tendermint/tendermint/blob/4253e67c07c69be6d7f7263ab03944ce30a9fc90/consensus/reactor.go#L1456-L1459,string to date,// String returns a string representation.
144,javascript,https://github.com/sealice/koa2-ueditor/blob/89fa1cc70f0375fafe023c88692fc27c83f2cd98/example/public/ueditor/ueditor.all.js#L1109-L1126,string to date,"把cm／pt为单位的值转换为px为单位的值
@method transUnitToPx
@param { String } 待转换的带单位的字符串
@return { String } 转换为px为计量单位的值的字符串
@example
```javascript

//output: 500px
console.log( UE.utils.transUnitToPx( '20cm' ) );

//output: 27px
console.log( UE.utils.transUnitToPx( '20pt' ) );

```"
145,php,https://github.com/pomm-project/Foundation/blob/34244acffa50b4a6ccd77cb96133dc38e410c914/sources/lib/Inflector.php#L51-L58,string to date,"Underscore a string.

@param  string $string
@return string"
146,javascript,https://github.com/broofa/node-int64/blob/ea76fbc55f6d0e11719c1cb38126fc93e8c9e257/Int64.js#L198-L205,string to date,"Return a string showing the buffer octets, with MSB on the left.

@param sep separator string. default is '' (empty string)"
147,php,https://github.com/mdzzohrabi/azera-core/blob/103f7de0d75ea5f8ebb4c4c6a9f4e36b6fd3fbdf/StringUtil.php#L191-L197,string to date,"Truncate string

@param  string $string
@return string"
148,javascript,https://github.com/MarkGriffiths/string/blob/699a4404d53501c719c34e649a34376a66ff8c62/src/index.js#L133-L135,string to date,"Helper method for padding a string.
@param  {String} str    The string to pad.
@param  {Number} length Target length.
@param  {String} char   Character to use for pad.
@return {String} The padded string."
149,javascript,https://github.com/sanctuary-js/sanctuary-def/blob/61dc7935e973d3b0fac9f37c0dc265d29b7e682f/index.js#L2412-L2417,string to date,"see :: (String, { name :: String, url :: String? }) -> String"
150,go,https://github.com/perkeep/perkeep/blob/e28bbbd1588d64df8ab7a82393afd39d64c061f7/internal/netutil/netutil.go#L163-L165,sort string list,"// HasPort when given a string of the form ""host"", ""host:port"", or
// ""[ipv6::address]:port"", returns true if the string includes a port."
151,php,https://github.com/voslartomas/WebCMS2/blob/b39ea4b2fd30e87ff5e4fa81441cefa308e51fbf/AdminModule/presenters/PagesPresenter.php#L324-L343,sort string list,Sorting
152,go,https://github.com/pivotal-pez/pezauth/blob/7c01f70760da2124e6fac36b569d9130552afea8/Godeps/_workspace/src/google.golang.org/cloud/compute/metadata/metadata.go#L255-L261,sort string list,// InstanceName returns the current VM's instance ID string.
153,go,https://github.com/hashicorp/consul/blob/277f73400b746b6c287d19e5076e38df7bba3405/agent/coordinate_endpoint.go#L41-L43,sort string list,// See sort.Interface.
154,java,https://github.com/Wolfgang-Schuetzelhofer/jcypher/blob/0f36914b4d6993a004cc235bb18dd3e02a59d253/src/main/java/iot/jcypher/domain/DomainInformation.java#L106-L113,sort string list,"answer a list of names of DomainObjectTypes stored in the domain graph
@return a list of DomainObjectTypes"
155,java,https://github.com/haifengl/smile/blob/e27e43e90fbaacce3f99d30120cf9dd6a764c33d/math/src/main/java/smile/sort/HeapSelect.java#L122-L127,sort string list,Sort the smallest values.
156,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/pkg/cloudprovider/providers/aws/sets_ippermissions.go#L94-L100,sort string list,// List returns the contents as a slice.  Order is not defined.
157,javascript,https://github.com/openmason/handy/blob/a878984f6c63aa82aef939bbb9b6cb78e732791b/index.js#L84-L91,sort string list,/* sort the elements in object
158,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/alexaforbusiness/api.go#L13121-L13124,sort string list,// SetNextToken sets the NextToken field's value.
159,python,https://github.com/jason-weirather/py-seq-tools/blob/f642c2c73ffef2acc83656a78059a476fc734ca1/seqtools/range/multi.py#L216-L218,sort string list,sort multiple ranges
160,java,https://github.com/gosu-lang/gosu-lang/blob/d6e9261b137ce66fef3726cabe7826d4a1f946b7/gosu-core-api/src/main/java/gw/util/GosuStringUtil.java#L1067-L1080,sort string list,"<p>Search a String to find the first index of any
character in the given set of characters.</p>

<p>A <code>null</code> String will return <code>-1</code>.
A <code>null</code> or zero length search array will return <code>-1</code>.</p>

<pre>
GosuStringUtil.indexOfAny(null, *)                = -1
GosuStringUtil.indexOfAny("""", *)                  = -1
GosuStringUtil.indexOfAny(*, null)                = -1
GosuStringUtil.indexOfAny(*, [])                  = -1
GosuStringUtil.indexOfAny(""zzabyycdxx"",['z','a']) = 0
GosuStringUtil.indexOfAny(""zzabyycdxx"",['b','y']) = 3
GosuStringUtil.indexOfAny(""aba"", ['z'])           = -1
</pre>

@param str  the String to check, may be null
@param searchChars  the chars to search for, may be null
@return the index of any of the chars, -1 if no match or null input
@since 2.0"
161,javascript,https://github.com/nfroidure/gulp-vartree/blob/44ea5059845b2e330f7514a666d89eb8e889422e/src/index.js#L41-L59,sort string list,Tree sorting function
162,java,https://github.com/wmz7year/Thrift-Connection-Pool/blob/664df53dab12f87a53442e63dcaef1a7af5a484b/src/main/java/com/wmz7year/thrift/pool/config/ThriftConnectionPoolConfig.java#L223-L227,sort string list,"获取配置的thrift服务器列表的方法

@return thrift服务器列表集合"
163,php,https://github.com/vanilla/garden-db/blob/2634229fb7a161f649ad371e59a973ccbbe72247/src/ArraySet.php#L37-L61,sort string list,Sort the internal array.
164,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/staging/src/k8s.io/apimachinery/pkg/fields/fields.go#L49-L52,sort string list,// Has returns whether the provided field exists in the map.
165,go,https://github.com/mailjet/mailjet-apiv3-go/blob/e508c28bf11623de2171a2331fc673391b066867/mailjet_client.go#L116-L121,sort string list,// Sort applies the Sort filter to the request.
166,go,https://github.com/blang/vfs/blob/2c3e2278e174a74f31ff8bf6f47b43ecb358a870/path.go#L13-L29,sort string list,"// SplitPath splits the given path in segments:
// 	""/"" 				-> []string{""""}
//	""./file"" 			-> []string{""."", ""file""}
//	""file"" 				-> []string{""."", ""file""}
//	""/usr/src/linux/"" 	-> []string{"""", ""usr"", ""src"", ""linux""}
// The returned slice of path segments consists of one more more segments."
167,go,https://github.com/gohugoio/hugo/blob/f94a388ad319eaa6b2d9b32658c1257e9ca8ce4c/resources/page/pages_sort.go#L40-L46,sort string list,// Sort stable sorts the pages given the receiver's sort order.
